관리번호,성명,생년월일,사망년월일,성별,본적(대),본적(중),운동계열,포상년도,훈격(대분류),훈격(소분류),훈장전수여부,외국인여부
955195,이종윤,1878-00-00,미상,남,함경북도,명천,만주방면,2014,건국훈장,애국장,미전수,N
955198,안영숙,1882-00-00,미상,남,전라남도,기타,의병,2020,건국훈장,애국장,미전수,N
955199,김진일,1894-06-25,미상,남,평안남도,안주,중국방면,2022,포장,건국포장,전수,N
955203,조사윤,1878-05-08,1931-01-06,남,전라남도,담양,의병,2015,건국훈장,애국장,전수,N
955205,강영렬,1902-05-01,1921-06-00,남,평안남도,강서,노령방면,2021,건국훈장,애족장,미전수,N
955208,박일훈,1895-00-00,1924-10-25,남,미상,,만주방면,2014,건국훈장,애국장,미전수,N
955209,홍원유,1882-00-00,미상,남,경기도,기타,의병,2013,건국훈장,애국장,미전수,N
955210,최한계,1892-02-11,미상,남,평안북도,선천,만주방면,2014,건국훈장,애족장,미전수,N
955220,권병호,1885-08-02,미상,남,경상북도,경산,의병,2022,표창,대통령표창,미전수,N
955222,이원선,1880-00-00,미상,남,충청북도,청주,의병,2015,건국훈장,애국장,미전수,N
955223,김삼만,1864-00-00,미상,남,제주도,제주,국내항일,2014,건국훈장,애족장,미전수,N
955224,장임호,1856-00-00,미상,남,제주도,제주,국내항일,2014,건국훈장,애족장,미전수,N
955225,최태유,1874-00-00,미상,남,제주도,제주,국내항일,2014,건국훈장,애족장,미전수,N
955227,김용운,1874-00-00,미상,남,전라북도,군산,3.1운동,2014,표창,대통령표창,미전수,N
955229,신성오,1883-00-00,미상,남,충청남도,금산,3.1운동,2014,표창,대통령표창,미전수,N
955232,한병건,1870-00-00,미상,남,평안남도,개천,국내항일,2014,건국훈장,애족장,미전수,N
955233,고정식,1884-00-00,1922-00-00,남,전라북도,전주,국내항일,2014,건국훈장,애국장,미전수,N
955234,신상근,1905-00-00,미상,남,미상,,미주방면,2014,표창,대통령표창,미전수,N
955239,이민우,1883-00-00,미상,남,미상,,노령방면,2014,표창,대통령표창,미전수,N
955240,권문칠,1877-00-00,미상,남,미상,,노령방면,2014,표창,대통령표창,미전수,N
955242,김원준,1888-02-02,미상,남,평안남도,강동,국내항일,2014,건국훈장,애국장,미전수,N
955243,유승익,1888-01-15,미상,남,평안북도,희천,국내항일,2014,건국훈장,애족장,미전수,N
955244,김자술,1876-00-00,미상,남,전라남도,광주,의병,2015,건국훈장,애족장,미전수,N
955245,김종서,1917-00-00,1942-02-18,남,평안남도,강서,일본방면,2014,건국훈장,애족장,미전수,N
955246,안성렬,1891-11-11,미상,남,충청북도,영동,국내항일,2017,표창,대통령표창,미전수,N
955248,현치삼,1888-00-00,미상,남,충청북도,진천,의병,2021,건국훈장,애족장,미전수,N
955249,박종규,1871-00-00,미상,남,충청북도,옥천,의병,2015,건국훈장,애국장,미전수,N
955250,백인섭,1887-00-00,미상,남,충청북도,옥천,의병,2015,건국훈장,애국장,미전수,N
955251,최남근,1882-00-00,미상,남,충청북도,제천,의병,2015,건국훈장,애족장,미전수,N
955252,배복룡,1874-00-00,미상,남,충청북도,충주,의병,2015,건국훈장,애족장,미전수,N
955257,유재범,1873-00-00,미상,남,충청북도,기타,의병,2015,건국훈장,애족장,미전수,N
955259,양세환,1856-00-00,미상,남,평안남도,강서,국내항일,2014,건국훈장,애족장,미전수,N
955280,윤마리아,1909-06-28,1973-03-20,여,경기도,강화,학생운동,2019,표창,대통령표창,전수,N
955285,문창성,1883-00-00,미상,남,경상남도,합천,3.1운동,2014,표창,대통령표창,전수,N
955290,유한성,1894-02-22,미상,남,평안남도,안주,만주방면,2014,포장,건국포장,미전수,N
955291,함용환,1895-03-10,미상,여,강원도,회양,국내항일,2014,건국훈장,애족장,전수,N
955292,김덕세,1894-12-28,1977-05-05,여,전라북도,무주,미주방면,2014,표창,대통령표창,전수,N
955295,김홍섭,1896-12-15,미상,남,강원도,회양,국내항일,2014,건국훈장,애족장,미전수,N
955297,김점손,1909-12-01,미상,남,강원도,회양,국내항일,2014,건국훈장,애족장,미전수,N
955298,김홍진,1900-03-07,미상,남,강원도,회양,국내항일,2014,건국훈장,애족장,미전수,N
955299,김홍렬,1902-06-14,미상,남,강원도,회양,국내항일,2014,건국훈장,애족장,미전수,N
955300,김홍식,1908-04-19,미상,남,강원도,회양,국내항일,2014,건국훈장,애족장,미전수,N
955301,김홍권,1910-11-05,미상,남,강원도,회양,국내항일,2014,건국훈장,애족장,미전수,N
955302,이병렬,1907-05-15,미상,남,강원도,회양,국내항일,2014,건국훈장,애족장,미전수,N
955303,송기재,1894-00-00,미상,남,경상북도,영덕,3.1운동,2022,표창,대통령표창,미전수,N
955304,전중근,1886-01-12,미상,남,경상북도,문경,3.1운동,2017,표창,대통령표창,전수,N
955306,윤정환,1894-12-02,미상,남,평안남도,평양,국내항일,2014,건국훈장,애국장,미전수,N
955307,송중직,1899-00-00,1928-05-18,남,황해도,송화,국내항일,2014,건국훈장,독립장,미전수,N
955310,조창주,1893-05-04,미상,남,평안북도,선천,만주방면,2014,건국훈장,애국장,미전수,N
955311,공재형,1876-00-00,1927-02-28,남,평안북도,의주,만주방면,2014,건국훈장,애국장,미전수,N
955312,김영락,1888-11-17,미상,남,충청북도,충주,만주방면,2015,건국훈장,애족장,미전수,N
955315,염창성,1880-00-00,1921-10-14,남,함경남도,단천,국내항일,2014,건국훈장,애족장,미전수,N
955317,유덕형,1889-00-00,미상,남,황해도,신천,미주방면,2016,포장,건국포장,미전수,N
955318,김영수,1888-00-00,미상,남,전라북도,기타,의병,2015,건국훈장,애국장,미전수,N
955319,오성환,1891-00-00,미상,남,함경남도,단천,만주방면,2014,건국훈장,애족장,미전수,N
955320,박문섭,1879-00-00,미상,남,평안북도,구성,만주방면,2014,건국훈장,애국장,미전수,N
955321,정문항,1889-04-17,미상,남,함경남도,고원,만주방면,2014,건국훈장,애족장,미전수,N
955322,유진선,1892-02-08,미상,남,서울,,국내항일,2014,건국훈장,애족장,미전수,N
955323,안경준,1894-00-00,미상,남,평안남도,맹산,만주방면,2014,건국훈장,애국장,미전수,N
955324,안영호,1895-00-00,미상,남,평안남도,맹산,만주방면,2014,건국훈장,애족장,미전수,N
955327,박세철,1891-06-30,미상,남,평안남도,덕천,만주방면,2014,건국훈장,애족장,미전수,N
955328,이승흡,미상,1923-07-03,남,평안북도,선천,국내항일,2014,건국훈장,애국장,미전수,N
955330,프레드릭 에이 맥켄지,1869-03-00,1931-07-00,남,외국,영국,독립운동지원,2014,건국훈장,독립장,전수,Y
955336,장기영,1890-00-00,미상,남,경기도,장단,만주방면,2014,건국훈장,애국장,미전수,N
955337,김봉주,1892-06-23,1958-04-28,남,전라북도,김제,3.1운동,2021,포장,건국포장,전수,N
955338,고경재,1879-00-00,미상,남,미상,,만주방면,2015,건국훈장,애족장,미전수,N
955340,황종화,1886-10-07,미상,남,강원도,기타,만주방면,2014,건국훈장,애국장,미전수,N
955342,배문직,1884-00-00,미상,남,경상북도,영양,만주방면,2014,표창,대통령표창,미전수,N
955343,신종균,1886-00-00,미상,남,경상북도,김천,만주방면,2014,표창,대통령표창,전수,N
955344,양원서,1861-04-15,1923-08-13,남,충청남도,청양,3.1운동,2014,표창,대통령표창,미전수,N
955346,박영준,미상,1926-08-09,남,미상,,만주방면,2023,건국훈장,애국장,미전수,N
955347,김덕인,1852-00-00,미상,남,전라북도,남원,3.1운동,2021,표창,대통령표창,미전수,N
955349,윤도길,1877-01-18,1919-03-28,남,경기도,광주,3.1운동,2014,건국훈장,애국장,전수,N
955350,송성헌,1864-11-07,1919-03-28,남,경기도,광주,3.1운동,2014,건국훈장,애국장,전수,N
955353,임계익,미상,미상,남,평안북도,초산,국내항일,2014,건국훈장,애족장,미전수,N
955354,이경주,1893-02-02,미상,남,평안북도,초산,국내항일,2014,건국훈장,애족장,미전수,N
955355,김일봉,1892-11-27,미상,남,평안북도,초산,국내항일,2014,건국훈장,애족장,미전수,N
955356,최윤식,1896-02-24,1919-04-03,남,경기도,양평,3.1운동,2014,건국훈장,애국장,전수,N
955358,정우근,1895-02-09,1919-05-22,남,경기도,평택,3.1운동,2014,건국훈장,애국장,전수,N
955360,차신호,미상,미상,남,미상,,미주방면,2015,건국훈장,애족장,미전수,N
955361,서재근,1878-00-00,1955-06-08,남,미상,,미주방면,2014,포장,건국포장,미전수,N
955362,정봉관,미상,미상,남,미상,,미주방면,2014,포장,건국포장,미전수,N
955364,임동묵,1910-11-08,1962-12-01,남,충청북도,청원,학생운동,2019,표창,대통령표창,전수,N
955366,황정걸,1888-10-21,1938-06-18,남,경상북도,울진,만주방면,2014,건국훈장,애족장,전수,N
955368,조병수,1915-06-17,미상,남,평안북도,창성,만주방면,2021,건국훈장,애족장,미전수,N
955373,오창익,1878-01-22,1959-04-27,남,황해도,재령,미주방면,2022,포장,건국포장,미전수,N
955377,정승유,미상,1908-12-16,남,경상남도,하동,의병,2014,건국훈장,애국장,미전수,N
955378,김기만,1879-06-03,1927-02-14,남,평안남도,용강,미주방면,2022,표창,대통령표창,미전수,N
955381,박창순,1894-04-29,미상,남,경기도,연천,국내항일,2021,건국훈장,애족장,미전수,N
955386,박원개,1892-03-22,1919-03-20,남,경상남도,함안,3.1운동,2014,건국훈장,애국장,전수,N
955387,서한종,1867-00-00,1920-05-11,남,경상남도,함안,3.1운동,2014,건국훈장,애국장,전수,N
955393,한춘삼,1901-04-06,미상,남,함경북도,종성,만주방면,2020,건국훈장,애국장,미전수,N
955395,권병희,1885-00-00,미상,남,경기도,안성,3.1운동,2014,표창,대통령표창,미전수,N
955396,한용국,1897-00-00,1926-05-28,남,평안북도,미상,만주방면,2024,건국훈장,애국장,미전수,N
955397,강국두,1887-11-14,미상,남,평안남도,순천,국내항일,2015,건국훈장,애족장,미전수,N
955398,장두현,1879-00-00,미상,남,평안남도,순천,국내항일,2015,건국훈장,애족장,미전수,N
955399,이병탁,1880-00-00,미상,남,평안남도,순천,국내항일,2014,건국훈장,애족장,전수,N
955400,최성린,1897-04-20,미상,남,평안북도,의주,의열투쟁,2015,건국훈장,애국장,미전수,N
955406,김성달,1881-00-00,1907-09-00,남,경상북도,문경,의병,2014,건국훈장,애국장,미전수,N
955407,김용출,1883-00-00,1907-09-00,남,경상북도,기타,의병,2014,건국훈장,애국장,미전수,N
955408,김직현,1876-00-00,1907-12-14,남,경상북도,군위,의병,2014,건국훈장,애국장,미전수,N
955409,박인시,미상,1908-08-26,남,경상북도,고령,의병,2014,건국훈장,애국장,미전수,N
955410,백운하,미상,1908-08-21,남,경상남도,밀양,의병,2014,건국훈장,애국장,미전수,N
955413,이내구,미상,1907-12-08,남,전라북도,전주,의병,2014,건국훈장,애국장,미전수,N
955414,이두익,미상,1908-05-20,남,경상남도,기타,의병,2014,건국훈장,애국장,미전수,N
955415,이안옥,미상,1908-08-31,남,경상남도,함양,의병,2014,건국훈장,애국장,미전수,N
955420,김권석,미상,1908-07-07,남,전라남도,구례,의병,2014,건국훈장,애국장,미전수,N
955421,김학삼,미상,1908-06-14,남,전라남도,곡성,의병,2014,건국훈장,애국장,미전수,N
955422,최상선,미상,1908-06-14,남,전라남도,구례,의병,2014,건국훈장,애국장,미전수,N
955423,김순오,미상,1908-09-15,남,경상남도,함양,의병,2014,건국훈장,애국장,미전수,N
955424,김찬언,미상,1908-09-15,남,경상남도,함양,의병,2014,건국훈장,애국장,미전수,N
955426,문봉래,미상,1908-06-07,남,경상남도,의령,의병,2014,건국훈장,애국장,미전수,N
955428,성만석,미상,1908-08-03,남,경상남도,합천,의병,2014,건국훈장,애국장,미전수,N
955429,신상호,1873-00-00,1908-08-31,남,경상남도,합천,의병,2014,건국훈장,애국장,미전수,N
955431,전예중,미상,1909-04-08,남,전라남도,나주,의병,2014,건국훈장,애국장,미전수,N
955433,손학곤,미상,1909-04-29,남,전라남도,곡성,의병,2014,건국훈장,애국장,미전수,N
955435,이덕길,미상,1909-03-21,남,경상남도,산청,의병,2014,건국훈장,애국장,미전수,N
955436,안내성,미상,1909-01-16,남,전라북도,남원,의병,2014,건국훈장,애국장,미전수,N
955437,김수영,미상,1907-12-19,남,경상북도,봉화,의병,2014,건국훈장,애국장,미전수,N
955438,김진명,1864-00-00,1907-12-00,남,전라북도,진안,의병,2014,건국훈장,애국장,미전수,N
955440,김성칠,미상,1907-12-09,남,경상북도,봉화,의병,2014,건국훈장,애국장,미전수,N
955441,정완면,1879-08-16,미상,남,전라남도,장성,만주방면,2015,포장,건국포장,미전수,N
955443,황영연,1885-04-23,1919-04-18,남,경기도,안성,3.1운동,2014,건국훈장,애국장,전수,N
955444,이성철,1879-01-15,1923-06-09,남,경상남도,통영,3.1운동,2015,표창,대통령표창,전수,N
955445,김성용,1874-00-00,미상,남,경상남도,함안,3.1운동,2014,건국훈장,애족장,미전수,N
955447,이기삼,1886-06-19,1945-03-15,남,충청남도,예산,3.1운동,2021,표창,대통령표창,전수,N
955448,김병건,1898-03-21,미상,남,강원도,평강,3.1운동,2025,표창,대통령표창,미전수,N
955449,손계묵,1893-00-00,1919-04-03,남,경상남도,사천,3.1운동,2014,건국훈장,애국장,전수,N
955454,강시만,1870-00-00,1919-03-00,남,경상남도,합천,3.1운동,2014,건국훈장,애국장,미전수,N
955457,이영여,1879-00-00,1919-03-30,남,경기도,포천,3.1운동,2014,건국훈장,애국장,미전수,N
955460,찰스 스폴딩 토마스,1849-12-06,1934-06-24,남,외국,미국,독립운동지원,2015,포장,건국포장,미전수,Y
955462,플로이드 윌리엄 톰킨스,1850-02-07,1932-03-24,남,외국,미국,독립운동지원,2015,건국훈장,애국장,전수,Y
955467,이인승,1879-00-00,미상,남,경기도,포천,의열투쟁,2015,건국훈장,애족장,미전수,N
955473,방기태,1885-04-04,미상,남,평안남도,순천,국내항일,2014,표창,대통령표창,미전수,N
955480,정세근,1874-03-24,1919-07-01,남,경기도,평택,3.1운동,2014,건국훈장,애국장,전수,N
955482,양일하,1896-07-29,미상,남,평안북도,운산,만주방면,2015,건국훈장,애국장,미전수,N
955483,강시후,1883-00-00,미상,남,평안북도,운산,만주방면,2015,건국훈장,애족장,미전수,N
955486,윤수만,1901-00-00,미상,남,경상남도,양산,국내항일,2025,건국훈장,애족장,미전수,N
955487,김동익,1896-09-17,미상,남,평안북도,초산,만주방면,2014,건국훈장,애족장,미전수,N
955488,안용관,1894-09-13,미상,남,평안북도,삭주,만주방면,2014,건국훈장,애족장,미전수,N
